icecream_flavor,icecream_price,icecream_rating,customer_id,shop_city
strawberry,1.45,3,B4383,Ribeirão Pires
cookies and cream,7.54,3,B5911,Campinas
pistachio,2.75,2,C1904,Ribeirão Pires
strawberry,8.84,1,C2318,Ribeirão Pires
mint chocolate chips,4.72,1,D1025,Ribeirão Pires
cookies and cream,9.84,1,D1025,Barueri
mint chocolate chips,9.39,1,A3078,Barueri
chocolate,5.61,4,B4252,Ribeirão Pires
chocolate,3.54,3,B2148,Barueri
cookies and cream,1.53,4,A8641,Campinas
mint chocolate chips,2.87,2,A3907,São Paulo
vanilla,5.0,1,C2949,Ribeirão Pires
cookies and cream,4.81,2,D6895,Ribeirão Pires
cookies and cream,1.09,4,D3516,Barueri
mint chocolate chips,3.67,2,C3529,Barueri
cookies and cream,6.54,3,A1252,Barueri
pistachio,1.35,3,A3907,Ribeirão Pires
vanilla,1.36,1,A2464,Campinas
cookies and cream,8.5,1,A2464,Barueri
vanilla,7.85,4,A8641,Ribeirão Pires
mint chocolate chips,6.91,3,C6505,Campinas
chocolate,7.91,3,D7337,Barueri
cookies and cream,3.26,2,A1252,São Paulo
pistachio,8.67,4,C9360,Ribeirão Pires
strawberry,8.53,3,B8212,Barueri
cookies and cream,9.18,1,C2318,Campinas
chocolate,3.73,2,A5289,São Paulo
mint chocolate chips,4.56,2,B4383,Campinas
vanilla,7.68,1,A9787,Barueri
vanilla,6.45,1,A9787,São Paulo
chocolate,5.66,3,D8176,Campinas
strawberry,5.61,1,D3516,Ribeirão Pires
strawberry,1.12,4,C1904,Barueri
vanilla,4.9,2,A3907,Ribeirão Pires
chocolate,8.53,4,A5346,Ribeirão Pires
chocolate,8.79,2,B3946,Barueri
mint chocolate chips,5.63,4,D6895,Ribeirão Pires
strawberry,7.22,2,D1025,Barueri
chocolate,2.7,4,C2318,São Paulo
strawberry,4.04,4,D2572,Campinas
strawberry,5.95,3,B5052,Ribeirão Pires
strawberry,7.97,2,B5911,Ribeirão Pires
chocolate,4.29,1,B5004,Barueri
chocolate,8.96,1,A1252,Ribeirão Pires
mint chocolate chips,9.79,4,B4252,São Paulo
cookies and cream,3.36,3,C4371,Barueri
mint chocolate chips,3.57,1,B2164,Ribeirão Pires
pistachio,8.97,1,C2318,Campinas
pistachio,8.89,3,A5346,São Paulo
chocolate,1.74,3,A3907,Campinas
chocolate,4.37,3,C6505,Barueri
strawberry,7.83,1,C3529,Ribeirão Pires
chocolate,2.56,3,D1025,Campinas
cookies and cream,9.66,1,D9444,Barueri
chocolate,2.53,1,A5346,Ribeirão Pires
pistachio,9.56,3,D6107,Campinas
vanilla,9.52,3,C4371,Barueri
vanilla,6.22,3,A8641,São Paulo
chocolate,1.33,2,D6506,São Paulo
mint chocolate chips,2.51,3,B3946,Barueri
pistachio,5.36,4,C9360,São Paulo
mint chocolate chips,5.12,1,D1025,São Paulo
chocolate,4.54,2,B4383,Barueri
pistachio,1.22,3,A8641,Ribeirão Pires
strawberry,5.03,4,D3516,Ribeirão Pires
chocolate,1.78,4,D9444,São Paulo
pistachio,3.81,3,B6646,São Paulo
pistachio,1.75,4,A3078,São Paulo
cookies and cream,7.83,2,B6646,Barueri
pistachio,1.77,1,D9444,Ribeirão Pires
chocolate,2.22,2,C3529,Barueri
pistachio,7.86,4,A8639,Ribeirão Pires
mint chocolate chips,5.21,2,C6250,São Paulo
pistachio,5.02,2,A3907,Ribeirão Pires
chocolate,3.02,1,A2464,Barueri
chocolate,7.04,1,A3078,Ribeirão Pires
chocolate,4.46,4,D2572,Barueri
pistachio,1.45,2,B5911,Campinas
chocolate,6.56,3,B2148,Ribeirão Pires
vanilla,9.26,2,C6739,São Paulo
vanilla,9.2,1,B5911,Campinas
cookies and cream,1.83,1,B5911,Barueri
pistachio,2.88,1,D2572,Campinas
mint chocolate chips,9.82,1,D3516,Ribeirão Pires
vanilla,4.89,1,A8641,Barueri
pistachio,8.52,4,D6506,Campinas
mint chocolate chips,3.36,2,D5888,São Paulo
pistachio,1.74,2,C2949,São Paulo
strawberry,4.01,3,B8212,Barueri
chocolate,1.8,4,A9787,Ribeirão Pires
chocolate,8.51,1,C9360,Barueri
chocolate,9.13,1,B5004,São Paulo
chocolate,2.17,4,B5911,Barueri
mint chocolate chips,2.07,1,B5052,Barueri
chocolate,3.95,1,B5052,Barueri
pistachio,4.55,2,A5289,Ribeirão Pires
pistachio,4.37,2,C3529,São Paulo
cookies and cream,9.03,1,D1025,Ribeirão Pires
pistachio,6.95,2,A3078,São Paulo
mint chocolate chips,3.27,3,B6646,São Paulo
chocolate,7.61,1,A5346,São Paulo
cookies and cream,5.83,1,D6506,Barueri
cookies and cream,6.6,1,B5911,Ribeirão Pires
cookies and cream,3.09,1,B2148,Ribeirão Pires
pistachio,4.57,4,C6250,Barueri
cookies and cream,6.42,2,C6250,São Paulo
pistachio,3.22,4,B3946,Ribeirão Pires
mint chocolate chips,3.07,3,A1234,Ribeirão Pires
pistachio,4.83,4,B2148,São Paulo
strawberry,1.43,3,D9444,Barueri
strawberry,3.52,4,D6895,Barueri
vanilla,5.74,1,B8212,Ribeirão Pires
strawberry,6.91,4,A9787,Campinas
mint chocolate chips,5.36,4,A2464,Ribeirão Pires
pistachio,2.56,3,A1234,Barueri
chocolate,4.75,1,A8641,Ribeirão Pires
pistachio,5.33,3,D9444,Barueri
strawberry,6.97,1,D6895,Campinas
mint chocolate chips,6.82,1,B4383,São Paulo
strawberry,8.33,2,C4371,São Paulo
mint chocolate chips,8.33,1,D3516,São Paulo
strawberry,9.95,2,C3529,Campinas
pistachio,2.58,4,B5911,São Paulo
chocolate,8.77,2,A1252,Ribeirão Pires
strawberry,7.79,1,A8641,Ribeirão Pires
strawberry,9.41,1,A3078,Campinas
cookies and cream,8.96,1,C4371,Campinas
strawberry,3.98,4,B4383,São Paulo
strawberry,4.38,4,B8212,Barueri
vanilla,4.87,3,D6107,Ribeirão Pires
cookies and cream,2.23,1,D7337,Ribeirão Pires
chocolate,6.87,2,C3529,Barueri
strawberry,4.35,1,B6646,Barueri
strawberry,1.25,4,B5911,Barueri
strawberry,6.44,3,D7337,Campinas
cookies and cream,3.97,4,A8641,Campinas
pistachio,9.33,2,D5888,Campinas
mint chocolate chips,8.53,4,D5888,Ribeirão Pires
pistachio,1.3,3,B5052,Campinas
pistachio,1.32,2,C2318,Ribeirão Pires
chocolate,1.67,4,D2572,Barueri
pistachio,9.42,3,D5888,Campinas
vanilla,1.07,1,D9444,Campinas
mint chocolate chips,5.18,1,C2949,Barueri
vanilla,2.96,1,B4383,Campinas
chocolate,7.5,2,D7337,Campinas
strawberry,6.0,3,A9787,Ribeirão Pires
vanilla,8.49,3,B6646,Barueri
mint chocolate chips,8.74,4,C1904,Barueri
cookies and cream,8.39,4,C6505,Barueri
cookies and cream,7.5,1,C2949,Campinas
vanilla,8.51,3,B3946,Barueri
mint chocolate chips,4.38,3,D7337,Ribeirão Pires
mint chocolate chips,2.35,4,A5346,Campinas
mint chocolate chips,9.96,4,D6506,Barueri
mint chocolate chips,7.23,2,B2148,Barueri
mint chocolate chips,1.34,4,C3529,São Paulo
strawberry,9.03,1,A1252,Ribeirão Pires
vanilla,9.4,4,A1234,Campinas
vanilla,2.99,3,B5052,Campinas
strawberry,7.87,2,A8639,Campinas
vanilla,6.33,4,C9360,Barueri
strawberry,5.79,3,D8176,São Paulo
chocolate,5.18,1,B3946,Barueri
vanilla,2.62,3,D7337,Ribeirão Pires
cookies and cream,3.48,1,B4383,Barueri
mint chocolate chips,5.99,1,A1252,Campinas
vanilla,5.25,3,A2464,São Paulo
mint chocolate chips,8.06,4,C6250,Ribeirão Pires
vanilla,3.54,1,D6107,Barueri
mint chocolate chips,6.43,4,B4383,Campinas
strawberry,5.56,3,A3078,Campinas
cookies and cream,1.89,4,D3516,São Paulo
pistachio,3.58,2,C2318,Campinas
vanilla,6.62,1,C1904,Ribeirão Pires
cookies and cream,5.13,1,B3946,Campinas
vanilla,4.39,4,C4371,Barueri
strawberry,1.7,3,B8212,Campinas
cookies and cream,1.55,1,C6250,São Paulo
cookies and cream,6.31,2,B5911,Ribeirão Pires
chocolate,2.38,2,C7950,Campinas
vanilla,5.97,2,B6646,Barueri
strawberry,4.24,4,D6506,Campinas
vanilla,3.89,1,D3516,Barueri
cookies and cream,4.76,1,C7950,Barueri
pistachio,3.78,2,D6506,Ribeirão Pires
cookies and cream,7.45,3,C1904,Campinas
pistachio,7.39,1,A3907,Ribeirão Pires
mint chocolate chips,2.27,4,A3078,Ribeirão Pires
mint chocolate chips,3.03,3,D8176,Barueri
mint chocolate chips,5.74,3,B4383,Campinas
pistachio,6.31,4,B5004,São Paulo
pistachio,1.73,3,C9360,São Paulo
chocolate,4.58,2,D6895,Ribeirão Pires
strawberry,8.3,4,A1234,Ribeirão Pires
strawberry,7.83,3,D8176,Barueri
chocolate,8.16,2,A1234,Campinas
chocolate,7.82,4,D9444,Campinas
strawberry,8.91,3,C1904,Ribeirão Pires
pistachio,8.99,1,C4371,Campinas
pistachio,1.94,1,B4252,Campinas
mint chocolate chips,8.49,1,D8176,São Paulo
mint chocolate chips,2.11,1,B4383,Ribeirão Pires
chocolate,4.73,3,A1252,São Paulo
pistachio,6.56,2,B2148,São Paulo
cookies and cream,9.36,4,D5888,São Paulo
cookies and cream,5.24,3,B4383,São Paulo
cookies and cream,5.76,2,A9787,São Paulo
vanilla,2.36,3,D7337,Ribeirão Pires
pistachio,2.3,1,C6250,Campinas
strawberry,2.0,1,B4252,Campinas
vanilla,4.76,2,B2164,Campinas
mint chocolate chips,8.6,3,A1252,Barueri
chocolate,6.69,3,D2572,Barueri
vanilla,5.12,2,C4371,Campinas
pistachio,5.54,2,D1025,Barueri
strawberry,1.98,4,B5004,Ribeirão Pires
chocolate,9.96,4,D1025,Campinas
chocolate,8.84,3,C4371,São Paulo
cookies and cream,8.0,4,C6505,Barueri
mint chocolate chips,4.52,4,C3529,Ribeirão Pires
vanilla,2.53,1,D6895,Barueri
vanilla,2.06,2,D6895,Campinas
cookies and cream,6.57,4,C6505,Campinas
strawberry,4.76,2,D7337,Barueri
chocolate,8.29,2,D3516,Barueri
strawberry,7.94,1,C1904,Campinas
chocolate,9.53,1,C4371,Barueri
mint chocolate chips,9.09,4,B2148,São Paulo
strawberry,5.64,2,D8176,Barueri
chocolate,2.77,1,C9360,Ribeirão Pires
strawberry,8.22,4,B2164,Barueri
strawberry,2.75,1,B2164,Barueri
strawberry,3.02,3,D6895,Ribeirão Pires
cookies and cream,8.19,3,D9444,Campinas
chocolate,2.65,4,B3946,São Paulo
strawberry,8.27,3,D3516,São Paulo
pistachio,7.04,3,D1025,Barueri
mint chocolate chips,9.84,2,A3078,Campinas
vanilla,3.27,3,D3516,Barueri
chocolate,5.25,3,B5052,Barueri
pistachio,3.54,1,B4252,Ribeirão Pires
strawberry,6.25,1,A8639,São Paulo
mint chocolate chips,2.32,2,D5888,Ribeirão Pires
cookies and cream,5.17,4,B8212,Campinas
chocolate,7.82,2,B5004,Campinas
mint chocolate chips,3.66,2,D6107,Ribeirão Pires
mint chocolate chips,8.09,1,C3529,Barueri
cookies and cream,3.73,2,C6505,São Paulo
mint chocolate chips,8.7,4,B8212,São Paulo
pistachio,3.0,2,D5888,Barueri
chocolate,6.08,3,A3078,Ribeirão Pires
chocolate,6.98,3,B5911,Barueri
chocolate,7.09,4,C6250,São Paulo
cookies and cream,9.05,2,B3946,Barueri
chocolate,8.35,2,B3946,Ribeirão Pires
pistachio,2.77,1,C2949,Barueri
cookies and cream,7.25,1,C2318,Barueri
vanilla,3.09,3,A3078,Barueri
pistachio,6.78,4,D6107,Campinas
mint chocolate chips,5.55,3,B3946,São Paulo
mint chocolate chips,1.13,3,C6505,Ribeirão Pires
chocolate,1.74,3,A3907,Ribeirão Pires
pistachio,9.12,3,C1904,Campinas
cookies and cream,8.24,1,B6646,Ribeirão Pires
pistachio,6.58,3,B6646,Barueri
vanilla,2.29,4,D2572,Ribeirão Pires
cookies and cream,8.65,4,A5346,Barueri
pistachio,4.6,2,D5888,São Paulo
chocolate,1.82,1,A5346,Ribeirão Pires
cookies and cream,5.41,2,D7337,Barueri
strawberry,4.36,3,B8212,Barueri
strawberry,5.61,3,C6250,Barueri
pistachio,3.0,4,C6739,São Paulo
vanilla,7.98,3,D7337,Ribeirão Pires
vanilla,9.0,2,A2464,Campinas
vanilla,3.6,3,D1025,Campinas
mint chocolate chips,6.95,2,D9444,Barueri
pistachio,1.14,2,B5052,São Paulo
vanilla,5.62,3,D9444,São Paulo
cookies and cream,1.09,2,C2949,Campinas
strawberry,6.74,1,C6505,São Paulo
chocolate,7.77,3,B5911,Ribeirão Pires
chocolate,5.08,4,C4371,Campinas
chocolate,2.06,2,B2148,Ribeirão Pires
strawberry,7.4,1,C6505,Campinas
mint chocolate chips,7.28,3,D5888,Campinas
cookies and cream,9.34,4,C1904,Ribeirão Pires
cookies and cream,1.95,4,A5289,São Paulo
cookies and cream,6.21,2,D6107,Ribeirão Pires
vanilla,5.27,1,D6506,Campinas
vanilla,8.61,2,A3907,Barueri
strawberry,3.41,1,C7950,São Paulo
vanilla,6.68,2,C1904,Campinas
mint chocolate chips,1.03,2,A5346,Ribeirão Pires
vanilla,2.14,4,D2572,Barueri
chocolate,6.13,3,C6250,São Paulo
cookies and cream,9.41,3,C4371,Barueri
mint chocolate chips,2.03,4,C6250,Ribeirão Pires
strawberry,8.72,3,C3529,Campinas
strawberry,8.61,1,D2572,São Paulo
vanilla,9.55,1,B2148,Campinas
chocolate,3.56,1,B5004,Campinas
vanilla,6.22,4,B4383,Ribeirão Pires
pistachio,1.05,2,A3907,São Paulo
strawberry,4.72,4,D7337,Barueri
pistachio,2.18,3,A3078,São Paulo
pistachio,6.53,4,B5052,Campinas
vanilla,5.16,4,B4252,Ribeirão Pires
strawberry,2.93,3,C6739,São Paulo
vanilla,7.91,4,C1904,Ribeirão Pires
cookies and cream,8.14,3,C6505,Barueri
strawberry,6.92,3,B6646,São Paulo
pistachio,6.24,1,C6505,São Paulo
cookies and cream,8.05,4,D1025,São Paulo
strawberry,1.69,4,B4383,Campinas
cookies and cream,9.04,3,D2572,Barueri
strawberry,9.8,3,D6107,Ribeirão Pires
mint chocolate chips,2.06,3,C6250,Ribeirão Pires
pistachio,6.85,3,D1025,Ribeirão Pires
chocolate,2.59,3,C2318,Barueri
mint chocolate chips,8.17,4,D7337,Barueri
strawberry,3.01,4,D8176,São Paulo
vanilla,3.81,2,B2164,Barueri
pistachio,5.64,1,C1904,Ribeirão Pires
cookies and cream,6.72,4,C2949,Campinas
mint chocolate chips,3.42,4,A1234,Campinas
vanilla,8.06,4,A5346,Campinas
mint chocolate chips,5.32,4,B4383,Campinas
chocolate,7.93,2,D7337,Ribeirão Pires
chocolate,7.19,2,A5346,Barueri
pistachio,9.64,1,B2148,Barueri
cookies and cream,7.33,3,A8639,Barueri
strawberry,6.41,2,A3078,São Paulo
mint chocolate chips,4.48,1,D2572,São Paulo
mint chocolate chips,9.75,2,B5911,Campinas
mint chocolate chips,3.9,3,B5052,Barueri
mint chocolate chips,6.84,4,C3529,São Paulo
pistachio,1.11,1,D3516,Barueri
mint chocolate chips,8.38,1,A9787,Ribeirão Pires
chocolate,1.43,4,C4371,Ribeirão Pires
chocolate,6.7,1,A5346,Barueri
mint chocolate chips,3.92,1,B4252,Campinas
strawberry,7.56,3,B5004,Campinas
chocolate,5.95,2,C1904,Campinas
mint chocolate chips,8.01,2,A8641,Barueri
cookies and cream,8.03,3,B4252,Campinas
strawberry,2.74,3,C6739,Campinas
strawberry,2.0,1,A9787,Ribeirão Pires
pistachio,2.83,1,D6895,Ribeirão Pires
strawberry,9.0,4,C1904,São Paulo
cookies and cream,9.88,2,B6646,Campinas
pistachio,1.64,1,A1234,São Paulo
vanilla,9.66,1,C6250,Campinas
strawberry,8.07,2,A9787,São Paulo
strawberry,7.67,1,B5004,Ribeirão Pires
vanilla,1.14,2,B5911,Barueri
mint chocolate chips,2.36,3,D3516,Barueri
strawberry,8.12,1,B5052,Ribeirão Pires
vanilla,5.62,2,A1252,Campinas
cookies and cream,9.29,1,B6646,Campinas
vanilla,1.82,3,C6250,Campinas
chocolate,2.03,1,D7337,São Paulo
cookies and cream,1.31,2,C2949,São Paulo
mint chocolate chips,3.1,1,A5289,Campinas
vanilla,6.12,2,B2148,Barueri
pistachio,6.57,1,B8212,São Paulo
mint chocolate chips,1.37,2,B5911,Barueri
mint chocolate chips,4.8,2,C4371,Ribeirão Pires
cookies and cream,2.88,1,B3946,Barueri
vanilla,7.07,4,B5052,São Paulo
cookies and cream,5.31,4,A5346,Campinas
pistachio,6.69,3,D8176,Barueri
pistachio,2.3,4,A1234,Ribeirão Pires
cookies and cream,3.18,4,D6107,Ribeirão Pires
pistachio,1.11,4,D6107,Campinas
cookies and cream,4.72,2,A3078,São Paulo
cookies and cream,7.78,4,B5052,Barueri
strawberry,4.56,3,A1234,São Paulo
strawberry,6.98,4,D9444,Campinas
mint chocolate chips,9.56,1,C9360,São Paulo
chocolate,6.64,4,D3516,Campinas
pistachio,5.62,1,B4383,São Paulo
pistachio,7.68,3,C1904,Ribeirão Pires
cookies and cream,9.23,2,B5911,Campinas
chocolate,1.11,2,C1904,São Paulo
pistachio,3.75,4,A2464,Campinas
chocolate,2.0,2,B2148,Ribeirão Pires
mint chocolate chips,2.23,4,B8212,São Paulo
pistachio,8.48,1,D1025,São Paulo
cookies and cream,5.32,4,C6250,Ribeirão Pires
cookies and cream,3.45,2,D5888,Barueri
strawberry,9.08,1,C2949,Campinas
vanilla,3.07,2,D7337,Barueri
strawberry,6.89,2,B8212,Ribeirão Pires
chocolate,6.47,4,A3078,Campinas
chocolate,9.89,2,A8639,Barueri
strawberry,4.98,4,D6506,Campinas
strawberry,8.77,4,A3078,São Paulo
pistachio,6.16,1,C2318,Barueri
vanilla,7.92,1,A5289,São Paulo
strawberry,6.64,3,D7337,Barueri
pistachio,2.62,4,A3907,Campinas
vanilla,4.42,4,D6107,Ribeirão Pires
vanilla,5.4,4,C7950,Barueri
mint chocolate chips,9.01,4,D6895,São Paulo
chocolate,8.71,3,A1234,Ribeirão Pires
strawberry,6.2,3,D2572,Campinas
strawberry,7.46,4,A2464,Barueri
chocolate,4.69,1,A9787,São Paulo
cookies and cream,2.76,2,A9787,Ribeirão Pires
strawberry,6.55,3,B4252,São Paulo
vanilla,3.31,2,B2164,São Paulo
cookies and cream,3.37,1,A2464,Barueri
vanilla,1.05,4,D1025,Barueri
strawberry,5.45,4,D6895,Ribeirão Pires
cookies and cream,1.19,3,A2464,Barueri
cookies and cream,1.82,2,A8639,Campinas
mint chocolate chips,9.93,1,B5052,Campinas
vanilla,1.08,4,B5911,Campinas
pistachio,3.95,2,D6506,Barueri
cookies and cream,5.63,3,C6250,Barueri
chocolate,4.66,2,D1025,Campinas
cookies and cream,8.42,3,D8176,Ribeirão Pires
chocolate,1.94,2,A1252,Campinas
vanilla,2.01,4,B2164,Campinas
pistachio,5.27,4,B4383,Campinas
pistachio,7.12,4,B6646,Barueri
pistachio,2.39,4,C6505,Ribeirão Pires
mint chocolate chips,7.74,1,B5911,Ribeirão Pires
mint chocolate chips,1.41,1,A5346,São Paulo
mint chocolate chips,8.36,4,B4383,Campinas
cookies and cream,7.77,4,D3516,Ribeirão Pires
vanilla,5.3,2,A2464,Ribeirão Pires
pistachio,4.49,1,A3078,Barueri
strawberry,1.09,1,C6739,Barueri
cookies and cream,4.89,2,A8639,São Paulo
vanilla,2.17,2,D6506,Campinas
strawberry,8.19,4,D8176,Barueri
chocolate,2.38,2,D6895,Campinas
cookies and cream,4.99,3,C7950,Campinas
pistachio,4.06,1,A8641,Barueri
mint chocolate chips,1.96,4,A8639,Barueri
pistachio,3.82,2,C7950,Campinas
chocolate,1.68,2,C6505,Campinas
pistachio,8.5,2,D7337,Campinas
cookies and cream,5.87,2,C9360,Ribeirão Pires
chocolate,7.79,4,C9360,Campinas
mint chocolate chips,8.6,2,A2464,Ribeirão Pires
cookies and cream,4.31,2,C1904,Campinas
mint chocolate chips,6.04,4,C2949,Ribeirão Pires
mint chocolate chips,1.37,4,A8641,Ribeirão Pires
mint chocolate chips,3.04,3,D6895,Barueri
pistachio,6.4,2,A3078,São Paulo
mint chocolate chips,2.4,3,A8639,Ribeirão Pires
strawberry,6.42,1,B6646,Ribeirão Pires
vanilla,3.11,3,C6739,Ribeirão Pires
chocolate,8.44,3,A9787,Campinas
cookies and cream,2.13,4,D6895,São Paulo
pistachio,9.43,2,A9787,Campinas
cookies and cream,9.34,3,D8176,Campinas
mint chocolate chips,3.79,2,C6739,São Paulo
pistachio,4.26,3,D7337,Campinas
vanilla,6.5,2,D9444,Barueri
chocolate,8.11,3,A3078,São Paulo
cookies and cream,8.68,1,A1234,São Paulo
chocolate,6.47,2,A5289,Campinas
pistachio,7.95,4,D8176,São Paulo
mint chocolate chips,7.32,2,D8176,Campinas
cookies and cream,8.05,1,C6505,Barueri
cookies and cream,9.68,1,D5888,Ribeirão Pires
mint chocolate chips,4.48,1,B8212,São Paulo
vanilla,5.65,1,C3529,Campinas
pistachio,6.14,2,A1252,Barueri
cookies and cream,1.94,1,C7950,Ribeirão Pires
strawberry,1.66,3,A8641,Campinas
chocolate,8.99,2,D6107,Campinas
vanilla,6.84,1,D6895,Campinas
vanilla,7.13,4,D8176,São Paulo
mint chocolate chips,5.55,1,B8212,Barueri
vanilla,7.59,2,C1904,Campinas
cookies and cream,7.17,2,B4252,São Paulo
mint chocolate chips,5.26,2,B3946,Campinas
vanilla,8.98,1,B5911,Campinas
cookies and cream,4.69,3,A9787,Barueri
cookies and cream,5.61,3,A8641,Barueri
strawberry,3.3,1,B8212,Ribeirão Pires
chocolate,6.08,2,D7337,Ribeirão Pires
mint chocolate chips,7.65,2,B5911,Campinas
mint chocolate chips,7.75,2,A5289,Campinas
mint chocolate chips,6.56,2,D8176,Campinas
vanilla,9.61,2,B3946,Barueri
cookies and cream,4.17,1,B2164,São Paulo
strawberry,8.01,4,C6739,Barueri
pistachio,1.77,4,D6895,São Paulo
strawberry,9.26,1,C4371,Ribeirão Pires
cookies and cream,6.91,4,A2464,Ribeirão Pires
vanilla,7.91,4,C4371,Ribeirão Pires
strawberry,5.36,4,B2164,Ribeirão Pires
cookies and cream,7.66,1,C9360,Barueri
chocolate,4.04,3,B6646,Barueri
cookies and cream,3.51,1,C7950,Ribeirão Pires
mint chocolate chips,5.23,2,A8641,Barueri
chocolate,8.14,2,B5052,Barueri
strawberry,8.86,1,B4252,Ribeirão Pires
chocolate,5.53,4,A5289,Ribeirão Pires
pistachio,5.96,2,C6739,Barueri
vanilla,7.99,4,C4371,Barueri
cookies and cream,3.33,3,C9360,Campinas
pistachio,9.21,3,C9360,Barueri
vanilla,9.02,2,C6505,Barueri
cookies and cream,6.88,4,D6506,São Paulo
vanilla,4.11,2,B4383,Barueri
mint chocolate chips,8.7,2,B5004,São Paulo
vanilla,6.84,2,C2949,Campinas
cookies and cream,8.23,3,A3907,São Paulo
pistachio,5.87,4,D6107,São Paulo
chocolate,2.92,1,B5004,Campinas
vanilla,3.21,4,B4383,Ribeirão Pires
strawberry,6.33,2,C9360,Campinas
pistachio,3.34,4,C3529,São Paulo
vanilla,7.06,4,B2148,Campinas
pistachio,8.28,2,A8641,Campinas
vanilla,3.74,1,C2318,Barueri
mint chocolate chips,3.53,1,C4371,Ribeirão Pires
vanilla,7.93,4,D5888,São Paulo
vanilla,1.54,1,C2949,Campinas
pistachio,1.67,4,D5888,Barueri
cookies and cream,5.89,2,C7950,São Paulo
chocolate,9.19,1,D6895,São Paulo
mint chocolate chips,2.77,2,B6646,Ribeirão Pires
mint chocolate chips,6.57,4,C2318,Ribeirão Pires
strawberry,1.46,1,C3529,Barueri
mint chocolate chips,7.82,4,B2148,Barueri
chocolate,8.9,4,D8176,Campinas
mint chocolate chips,1.87,1,A5346,Barueri
mint chocolate chips,1.6,4,D6506,Barueri
mint chocolate chips,5.07,2,B5911,Campinas
cookies and cream,7.57,4,D6107,São Paulo
mint chocolate chips,6.93,1,B2148,Barueri
cookies and cream,9.02,4,B2148,Ribeirão Pires
chocolate,4.14,1,B8212,Barueri
vanilla,5.24,2,D6506,São Paulo
mint chocolate chips,8.98,3,C7950,Ribeirão Pires
strawberry,6.87,3,B2164,Ribeirão Pires
cookies and cream,1.74,4,D5888,Barueri
pistachio,6.01,2,D3516,Barueri
cookies and cream,7.67,2,A1252,Ribeirão Pires
pistachio,8.31,1,D1025,São Paulo
strawberry,7.78,2,D3516,Ribeirão Pires
chocolate,4.62,1,B2164,Ribeirão Pires
cookies and cream,4.19,1,C6505,São Paulo
cookies and cream,9.6,4,D6895,São Paulo
chocolate,6.95,3,A5289,Campinas
strawberry,6.74,1,D9444,Campinas
vanilla,3.02,3,B5911,Barueri
vanilla,3.53,1,B2164,Campinas
pistachio,9.57,2,D6107,Campinas
pistachio,7.06,2,C2318,São Paulo
mint chocolate chips,3.08,3,D7337,Barueri
strawberry,5.93,2,D2572,Barueri
cookies and cream,2.41,1,C9360,Campinas
vanilla,5.96,3,D1025,Campinas
pistachio,5.91,3,B6646,Barueri
cookies and cream,4.68,4,C6505,São Paulo
vanilla,5.1,4,C6739,Ribeirão Pires
strawberry,5.41,1,B4383,Barueri
cookies and cream,1.33,4,A1252,São Paulo
mint chocolate chips,8.87,4,A2464,Ribeirão Pires
strawberry,4.24,2,D8176,Barueri
strawberry,2.01,1,C1904,Campinas
cookies and cream,7.16,1,B5052,Campinas
strawberry,7.05,4,D1025,São Paulo
pistachio,1.21,3,B5911,Barueri
pistachio,5.55,3,C7950,São Paulo
mint chocolate chips,8.05,1,D6895,Barueri
mint chocolate chips,1.9,1,A3907,Campinas
pistachio,4.4,3,A2464,São Paulo
chocolate,1.19,1,B8212,Ribeirão Pires
vanilla,2.03,2,B5004,São Paulo
vanilla,6.56,4,C4371,São Paulo
strawberry,1.7,1,C4371,Ribeirão Pires
vanilla,6.66,2,D7337,Barueri
chocolate,2.73,3,A2464,Barueri
strawberry,2.92,1,B5911,Barueri
cookies and cream,9.27,4,D1025,São Paulo
vanilla,8.07,1,D7337,São Paulo
chocolate,3.47,4,D6107,Campinas
chocolate,7.18,4,D7337,Campinas
pistachio,4.13,3,C2949,São Paulo
chocolate,7.0,1,C2318,Ribeirão Pires
strawberry,5.89,1,A5289,Ribeirão Pires
pistachio,2.85,3,B2148,São Paulo
mint chocolate chips,2.42,4,A5346,Ribeirão Pires
chocolate,3.56,3,D8176,Barueri
chocolate,3.31,2,B5911,Barueri
cookies and cream,6.73,4,B8212,Barueri
strawberry,8.73,2,B5911,Barueri
pistachio,3.1,2,D7337,Campinas
strawberry,6.86,4,C2318,Barueri
pistachio,9.46,3,A5289,Ribeirão Pires
